,Food Item ID,Subgroup,"Country, region",Type,ISSCAAP,3_alpha,Food name in own language,Food name in English,Processing,Scientific name,ASFIS English name,ASFIS Scientific name,Season,Other,n,Comments on data processing/methods,Publication year,BiblioID,Compiler,Latest revision in version,WATER(g),FAT(g),FATCE(g),FAT-(g),FASAT(g),FAMS(g),FAPU(g),FAUN(g),FATRN(g),XFA (internal use),FACID(g),FAPUN3(g),FAPUN6(g),FAPUN9(g),FAPUCN3(g),FAPULCCN3(g),FAPUCN6(g),FAPUCN9(g),FAN3(g),FAN6(g),F4D0(g),F6D0(g),F8D0(g),F9D0(g),F10D0(g),F11D0(g),F12D0(g),F13D0(g),F14D0(g),F14D0I(g),F15D0(g),F15D0I(g),F16D0(g),F16D0I(g),F16D0AI(g),F17D0(g),F17D0I(g),F17D0AI(g),F18D0(g),F19D0(g),F20D0(g),F21D0(g),F22D0(g),F23D0(g),F24D0(g),F12D1(g),F14D1N9(g),F14D1N7(g),F14D1N5(g),F14D1N3(g),F14D1(g),F15D1N9(g),F15D1N7(g),F15D1(g),F16D1N11(g),F16D1N9(g),F16D1TN7(g),F16D1N7(g),F16D1(g),F17D1N9(g),F17D1N8(g),F17D1N7(g),F17D1N5(g),F17D1(g),F18D1CN11(g),F18D1N11(g),F18D1CN9(g),F18D1TN9(g),F18D1N9(g),F18D1CN7(g),F18D1N7(g),F18D1N6(g),F18D1N5(g),F18D1T(g),F18D1(g),F19D1N11(g),F19D1N9(g),F20D1CN11(g),F20D1N11(g),F20D1N9(g),F20D1N8(g),F20D1N7(g),F20D1T(g),F20D1(g),F22D1N11(g),F22D1N9(g),F22D1T(g),F22D1(g),F24D1N9(g),F24D1(g),F16D2N7(g),F16D2N6(g),F16D2N4(g),F16D2(g),F18D2CN6(g),F18D2TTN6(g),F18D2TN6(g),F18D2N6(g),F18D2N5(g),F18D2N4(g),F18D2T(g),F18D2(g),F20D2N9(g),F20D2N6(g),F20D2C(g),F20D2(g),F22D2N6(g),F22D2C(g),F22D2(g),F16D3N4(g),F16D3N3(g),F16D3(g),F18D3CN6(g),F18D3N6(g),F18D3N4(g),F18D3CN3(g),F18D3TN3(g),F18D3N3(g),F18D3(g),F20D3N9(g),F20D3N6(g),F20D3N3(g),F20D3(g),F22D3N6(g),F22D3N3(g),F16D4N4(g),F16D4N3(g),F16D4N1(g),F16D4(g),F18D4N3(g),F18D4N1(g),F18D4(g),F20D4CN6(g),F20D4N6(g),F20D4N3(g),F20D4(g),F22D4N6(g),F22D4N3(g),F22D4(g),F20D5CN3(g),F20D5N3(g),F20D5(g),F21D5N3(g),F21D5(g),F22D5N6(g),F22D5N3(g),F22D5(g),F22D6CN3(g),F22D6N3(g),F22D6(g),F18D1N7_A_F18D1N9(g),F18D1N11_A_F20D1N9(g),F20D1N9_A_F20D1N11(g),F20D4N6_A_F22D1(g),F22D1N9_A_F22D1N11(g),F20D1N11_A_F20D1N13(g),F22D1N11_A_F22D1N13(g),Unnamed: 177,Unnamed: 178,Unnamed: 179,Unnamed: 180,Unnamed: 181,Unnamed: 182,Unnamed: 183,Unnamed: 184,Unnamed: 185,Unnamed: 186,Unnamed: 187,Unnamed: 188,Unnamed: 189,Unnamed: 190,Unnamed: 191,Unnamed: 192,Unnamed: 193,Unnamed: 194,Unnamed: 195,Unnamed: 196,Unnamed: 197,Unnamed: 198,Unnamed: 199,Unnamed: 200,Unnamed: 201,Unnamed: 202,Unnamed: 203,Unnamed: 204,Unnamed: 205,Unnamed: 206,Unnamed: 207,Unnamed: 208,Unnamed: 209,Unnamed: 210,Unnamed: 211,Unnamed: 212,Unnamed: 213,Unnamed: 214,Unnamed: 215,Unnamed: 216,Unnamed: 217,Unnamed: 218,Unnamed: 219,Unnamed: 220,Unnamed: 221,Unnamed: 222,Unnamed: 223,Unnamed: 224,Unnamed: 225,Unnamed: 226,Unnamed: 227,Unnamed: 228,Unnamed: 229,Unnamed: 230,Unnamed: 231,Unnamed: 232,Unnamed: 233,Unnamed: 234,Unnamed: 235,Unnamed: 236,Unnamed: 237,Unnamed: 238,Unnamed: 239,Unnamed: 240,Unnamed: 241,Unnamed: 242,Unnamed: 243,Unnamed: 244,Unnamed: 245,Unnamed: 246,Unnamed: 247,Unnamed: 248
337,901640.0,Finfish,Finland,F,23.0,TRR,,"Rainbow trout, farmed skinless fillet, oven-baked",p,Oncorhynchus mykiss,Rainbow trout,Oncorhynchus mykiss,,,1,,1999.0,fi119,DR,1.0,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
338,901641.0,Finfish,"USA, MS, Yazoo City",F,13.0,ITP,,"Channel catfish, farmed, fillet, raw",r,Ictalurus punctatus,Channel catfish,Ictalurus punctatus,Apr 1989,,3,"FAT- (analyzed according to AOAC 1984, method 43.257-43.277); tr= VitC <1.0 mg/100g; CARTB <10mcg/100g; CHO <0.1g/100g; RIBF <0.02mg/100g",1992.0,fi120,DR,1.0,72.8,,,11.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
339,901642.0,Finfish,"USA, MS, Yazoo City",F,13.0,ITP,,"Channel catfish, farmed, fillet, oven-baked",p,Ictalurus punctatus,Channel catfish,Ictalurus punctatus,Apr 1989,,3,"FAT- (analyzed according to AOAC 1984, method 43.257-43.277); tr= VitC <1.0 mg/100g; CARTB <10mcg/100g; CHO <0.1g/100g; RIBF <0.02mg/100g",1992.0,fi120,DR,1.0,72.1,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
340,901643.0,Finfish,"USA, BC, Sechelt Inlet",F,23.0,COH,,"Coho salmon, farmed, skinless fillet, raw",r,Oncorhynchus kisutch,Coho(=Silver)salmon,Oncorhynchus kisutch,Jul 1989,,1,"FAT- (analyzed according to AOAC 1984, method 43.257-43.277); tr= VitC <1.0 mg/100g; CARTB <10mcg/100g; CHO <0.1g/100g; RIBF <0.02mg/100g",1992.0,fi120,DR,1.0,68.6,,,7.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
341,901644.0,Finfish,"USA, BC, Sechelt Inlet",F,23.0,COH,,"Coho salmon, farmed, skinless fillet, raw",r,Oncorhynchus kisutch,Coho(=Silver)salmon,Oncorhynchus kisutch,Sep 1989,,1,"FAT- (analyzed according to AOAC 1984, method 43.257-43.277); tr= VitC <1.0 mg/100g; CARTB <10mcg/100g; CHO <0.1g/100g; RIBF <0.02mg/100g",1992.0,fi120,DR,1.0,70.1,,,8.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
342,901645.0,Finfish,"USA, BC, Sechelt Inlet",F,23.0,COH,,"Coho salmon, farmed, skinless fillet, oven-baked",p,Oncorhynchus kisutch,Coho(=Silver)salmon,Oncorhynchus kisutch,Jul 1989,,1,"FAT- (analyzed according to AOAC 1984, method 43.257-43.277); tr= VitC <1.0 mg/100g; CARTB <10mcg/100g; CHO <0.1g/100g; RIBF <0.02mg/100g",1992.0,fi120,DR,1.0,65.5,,,8.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
343,901646.0,Finfish,"USA, BC, Sechelt Inlet",F,23.0,COH,,"Coho salmon, farmed, skinless fillet, oven-baked",p,Oncorhynchus kisutch,Coho(=Silver)salmon,Oncorhynchus kisutch,Sep 1989,,1,"FAT- (analyzed according to AOAC 1984, method 43.257-43.277); tr= VitC <1.0 mg/100g; CARTB <10mcg/100g; CHO <0.1g/100g; RIBF <0.02mg/100g",1992.0,fi120,DR,1.0,65.8,,,9.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
344,901647.0,Finfish,"USA, ID, Buhl",F,23.0,TRR,,"Rainbow trout, farmed, skinless fillet, raw",r,Salmo gairdneri,Rainbow trout,Oncorhynchus mykiss,Jun 1989,,3,"FAT- (analyzed according to AOAC 1984, method 43.257-43.277); tr= VitC <1.0 mg/100g; CARTB <10mcg/100g; CHO <0.1g/100g; RIBF <0.02mg/100g",1992.0,fi120,DR,1.0,72.8,,,5.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
345,901648.0,Finfish,"USA, ID, Buhl",F,23.0,TRR,,"Rainbow trout, farmed, skinless fillet, oven-baked",p,Salmo gairdneri,Rainbow trout,Oncorhynchus mykiss,Jun 1989,,3,"FAT- (analyzed according to AOAC 1984, method 43.257-43.277); tr= VitC <1.0 mg/100g; CARTB <10mcg/100g; CHO <0.1g/100g; RIBF <0.02mg/100g",1992.0,fi120,DR,1.0,67.5,,,7.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346,901649.0,Crustacean,"USA, LA, Atchafalaya Basin",F,41.0,RCW,,"Red swamp crayfish, farmed, tail meat, raw",r,Procambarus clarkii,Red swamp crawfish,Procambarus clarkii,Jan 1989,,2,"FAT- (analyzed using AOAC 1984, method: 43.257-43.277); tr: VitC <1.0 mg/100g; CARTB <10mcg/100g; CHO <0.1g/100g; RIBF <0.02mg/100g",1992.0,fi120,DR,1.0,84.4,,,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
347,901650.0,Crustacean,"USA, LA, Atchafalaya Basin",F,41.0,RCW,,"Red swamp crayfish, farmed, tail meat, boiled",p,Procambarus clarkii,Red swamp crawfish,Procambarus clarkii,Jan 1989,,2,"FAT- (analyzed using AOAC 1984, method: 43.257-43.277); tr: VitC <1.0 mg/100g; CARTB <10mcg/100g; CHO <0.1g/100g; RIBF <0.02mg/100g",1992.0,fi120,DR,1.0,81.6,,,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
348,901651.0,Crustacean,"USA, LA, Atchafalaya Basin",F,41.0,PCC,,"White River crayfish, farmed, tail meat, raw",r,Procambarus acutus acutus,White crawfish,Procambarus acutus,Jan 1989,,2,"FAT- (analyzed using AOAC 1984, method: 43.257-43.277); tr: VitC <1.0 mg/100g; CARTB <10mcg/100g; CHO <0.1g/100g; RIBF <0.02mg/100g",1992.0,fi120,DR,1.0,83.8,,,1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349,901652.0,Crustacean,"USA, LA, Atchafalaya Basin",F,41.0,PCC,,"White River crayfish, farmed, tail meat, boiled",p,Procambarus acutus acutus,White crawfish,Procambarus acutus,Jan 1989,,2,"FAT- (analyzed using AOAC 1984, method: 43.257-43.277); tr: VitC <1.0 mg/100g; CARTB <10mcg/100g; CHO <0.1g/100g; RIBF <0.02mg/100g",1992.0,fi120,DR,1.0,80,,,1.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350,901653.0,Molluscs,"USA, MD, Nanticoke River",F,53.0,OYA,,"Eastern Oysters, farmed, raw",r,Crassostrea virginica,American cupped oyster,Crassostrea virginica,May 1989,,2,FAT- ( analyzed according to AOAC 1984: 43.257-43.2770; tr: VitC <1.0 mg/100g; CARTB <10mcg/100g; CHO <0.1g/100g; RIBF <0.02mg/100g,1992.0,fi120,DR,1.0,[88.6],,,[1.2],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351,901654.0,Finfish,Finland,F,23.0,TRR,,"Rainbow trout, farmed, skinless fillet, raw",r,Oncorhynchus mykiss,Rainbow trout,Oncorhynchus mykiss,Dec 1993,,1,,1995.0,fi122,DR,1.0,66.4,,,13.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
352,901655.0,Finfish,Finland,F,23.0,TRR,,"Rainbow trout, farmed, skinless fillet, raw",r,Oncorhynchus mykiss,Rainbow trout,Oncorhynchus mykiss,May 1993,,1,,1995.0,fi122,DR,1.0,69.5,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
353,901656.0,Finfish,"Greece, Ithaca Islands, Mediterranean Sea",F,33.0,RPG,,"Red porgy, farmed, muscle flesh, raw",r,Pagrus pagrus,Red porgy,Pagrus pagrus,Mar,"mean length and weight of fish: 33.70cm, 644g; commercial fish diet (Perseus AG for red fish): 48% protein, 12% fat, 18.5% carbohydrate, 1.5% fiber, 10% moisture, 10% ash",,FA tr= <0.5 mg/100g food,2010.0,fi124,DR,1.0,,6.49,,,1.67628,2.4528,1.0671,,,,,0.63307,0.42713,,,,,,,,,,,,,,,,0.21612,,,,1.08207,,,,,,0.26405,,,,,,,,,,,,0.0026,,,,,,,,0.28234,,,,,,,,,,0.99717,,0.15221,,,,,,,,,0.39514,,,,,0.49462,,,,,,,,,,,,,0.3894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0213,,,,,,,0.2332,,,,,,,,0.39939,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
354,901657.0,Finfish,"Unknown (samples from fish market, Hangzhou, China)",,11.0,FCG,,"Grass carp, skinless, boneless fillet, raw",r,Ctenopharyngodon idellus,Grass carp(=White amur),Ctenopharyngodon idellus,,,,FA converted using XFA,2008.0,fi127,DR,1.0,77.6,1.85,,,0.506576,0.443254,0.52715565,,,0.855702702702703,,0.26120325,0.26753545,,,,,,,,,,,,,,0.15038975,,0.014089145,,0.00506576,,0.26120325,,,0.007440335,,,0.066013185,,0.002691185,,,,,,,,,,0.005857285,,,,,,,,0.054298615,,,,,0.00411593,,,,,,,,,,,0.35618625,,,,,,,,,0.01203118,,,,0.00189966,,0.00823186,,,,,,,,0.2374575,,,,,,0.012189485,,,,,,,,,,0.0031661,,,,0.13265959,,,0.01234779,0.010606435,,,,,,,,,,,,,0.03957625,,0.00253288,,,,0.012189485,,,,,0.00981491,,,0.05540675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
355,901658.0,Finfish,"Unknown (samples from fish market, Hangzhou, China)",,11.0,FCG,,"Grass carp, skinless, boneless fillet, dried (hot air)",d,Ctenopharyngodon idellus,Grass carp(=White amur),Ctenopharyngodon idellus,,,,FA converted using XFA,2008.0,fi127,DR,1.0,20.2,5.13,,,1.42084674,0.99830735,1.90839219,,,0.905124756335283,,1.08652986,0.82650562,,,,,,,,,,,,,,0.173659046,,0.031110043,,0.016251515,,0.93330129,,,0.025073766,,,0.234021816,,0.006500606,,,,,,,,,,0.005571948,,,,,,,,0.114689263,,,,,0.014858528,,,,,,,,,,,0.81257575,,,,,,,,,0.019966147,,,,0,,0.029717056,,,,,,,,0.72435324,,,,,,0.039467965,,,,,,,,,,0.010215238,,,,0.50611861,,,0.043646926,0.045504242,,,,,,,,,,,,,0.153692899,,0.007429264,,,,0.098902077,,,,,0.042718268,,,0.237736448,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
356,901659.0,Finfish,"Unknown (samples from fish market, Hangzhou, China)",,11.0,FCG,,"Grass carp, skinless, boneless fillet, dried (microwave)",d,Ctenopharyngodon idellus,Grass carp(=White amur),Ctenopharyngodon idellus,,,,FA converted using XFA,2008.0,fi127,DR,1.0,20.4,5.56,,,1.49821056,1.14005248,2.08841472,,,0.907280575539568,,1.14005248,0.94836224,,,,,,,,,,,,,,0.184627968,,0.037329152,,0.01765568,,0.98871808,,,0.02774464,,,0.233054976,,0.008071168,,,,,,,,,,0.00504448,,,,,,,,0.130652032,,,,,0.016646784,,,,,,,,,,,0.93827328,,,,,,,,,0.02017792,,,,0,,0.028753536,,,,,,,,0.84747264,,,,,,0.04035584,,,,,,,,,,0.011097856,,,,0.61542656,,,0.043382528,0.0504448,,,,,,,,,,,,,0.136705408,,0.008575616,,,,0.089791744,,,,,0.040860288,,,0.20682368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
357,901660.0,Finfish,USA,F,13.0,FPY,,"Yellow perch, farmed, skinless fillet, raw",r,Perca flavescens,American yellow perch,Perca flavescens,,"fish weight: 150g; commercial fish diet (Melick, Aquadiets): 42% protein, 16% lipid",,All values expressed per DM - conversion to FW; FA converted using XFA,2006.0,fi128,DR,1.0,80.6,,0.53932,,0.1324812614,,,,,0.673,,,,,,,,,0.14990345468,0.029980690936,,,,,,,,,0.00308518006,,,,0.07585913324,,,,,,0.018982931428,,,,,,0.032339946276,,,,,,,,,,,,,0.007948875684,,,,,,,,,,,0.027258473236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.016079232548,,,,,,,,,,,,,,,,0.00054444354,,,,0.00054444354,,,,,,,,,,,,,,,,0.009473317596,,,0.000653332248,,,,0.000943702136,,,,,0.005117769276,,,0.14300716984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
358,901661.0,Finfish,"USA, Maryland (MD)",F,13.0,SBH,,"Striped bass, farmed, skinless fillet (incl. belly flaps), brackish water, male (1y), raw",r,Morone saxatilis x M. chrysops,,Morone chrysops x M. saxatilis,,"mean length and weight: 26.1cm, 440g; Commercial fish diet for trout (Ziegler Brothers): 38% protein, 8% fat",,FA converted using XFA,1995.0,fi132,DR,1.0,72.69,2.84,,,0.760538848,1.010709504,0.735972992,,,0.882647887323944,,0.341665936,0.394307056,,,,,,,,,,,,,,,,0.125837344,,,,0.565014688,,,,,,0.069686816,,,,,,,,,,,,,,,,,,,0.241647808,,,,,,,,,,,0.605623552,,0.104279552,,0.016043008,,,,,,,0.043115584,,,,,,,,,,,,,,,,,,0.365229104,,,,,,0.01378696,,,,,,,,,,,,,,0.038603488,,,,,,,,,,,,0.027824592,,,,0.015290992,0.013285616,,,,,,0.142131024,,,,,0.020304432,,,0.099516784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
359,901662.0,Finfish,"USA, Maryland (MD)",F,13.0,SBH,,"Striped bass, farmed, skinless fillet (incl. belly flaps), male (1y), raw",r,Morone chrysops x M. saxatilis,"Striped bass, hybrid",Morone chrysops x M. saxatilis,,"mean length and weight: 22.1cm, 300g; Commercial fish diet for trout (Ziegler Brothers): 38% protein, 8% fat",,FA converted using XFA,1995.0,fi132,DR,1.0,78.22,2.63,,,0.800688735,0.848522088,0.668049389,,,0.878627376425856,,0.334833471,0.333215918,,,,,,,,,,,,,,,,0.120854317,,,,0.590869003,,,,,,0.088965415,,,,,,,,,,,,,,,,,,,0.180703778,,,,,,,,,,,0.555282837,,0.062160251,,0.003928343,,,,,,,0.046446879,,,,,,,,,,,,,,,,,,0.294163567,,,,,,0.014326898,,,,,,,,,,,,,,0.035355087,,,,,,,,,,,,0.021952505,,,,0.024725453,0.012478266,,,,,,0.131252872,,,,,0.019872794,,,0.113921947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
360,901663.0,Finfish,"Italy, Brescia",F,13.0,SBH,,"Striped bass, farmed, small size (9-10mo), skin-on fillet, raw",r,Morone chrysops x M. saxatilis,"Striped bass, hybrid",Morone chrysops x M. saxatilis,Jul 1999,"Commercial fish diet: Aqualife 18, BioMarch S.r.l.): 46.6% protein, 6.1% moisture, 23.4% lipid, 1.0% fibre",3,PRO- (analyzed according to AOAC 1990); FA converted using XFA,2002.0,fi134,DR,1.0,71.8,7.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
361,901664.0,Finfish,"Italy, Brescia",F,13.0,SBH,,"Striped bass, farmed, small size (9-10mo), skinless fillet, raw",r,Morone chrysops x M. saxatilis,"Striped bass, hybrid",Morone chrysops x M. saxatilis,Jul 1999,"Commercial fish diet: Aqualife 18, BioMarch S.r.l.): 46.6% protein, 6.1% moisture, 23.4% lipid, 1.0% fibre; FA calc. as % of FACID, FACID calculated using CF",3,PRO- (analyzed according to AOAC 1990); FA converted using XFA,2002.0,fi134,DR,1.0,73.7,5.9,,,1.3511484,2.1500417,1.8551482,,,0.908762711864407,,,,,,,,,,,,,,,,,,,0.2251914,,,,0.9329358,,,,,,0.1179574,,,,,,,,,,,,,,,,,,,0.3431488,,,,,,,,,,,1.1902974,,0.1286808,,,,,,,,,0.2841701,,,,,,0.2037446,,,,,,,,,,,,0.4342977,,,,,,,,,,,,,,,,,,,,0.0965106,,,,,,,,,,,,0.0911489,,,,,,,,,,,0.3431488,,,,,0.053617,,,0.7291912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
