,Food Item ID,ISSCAAP,3-Alpha,Food name in English,Habitat,State of food,RefID,EDIBLE,EDIBLE.1,ENERC(kJ),ENERC(kcal),WATER(g),NT(g),PROTCNT(g),FAT(g),CHOAVLDF(g),FIBTG(g),CHOLE(mg),ASH(g),CA(mg),CU(mg),FE(mg),K(mg),MG(mg),NA(mg),P(mg),ZN(mg),ID(mcg),SE(mcg),RETOL(mcg),CARTB(mcg),CHOCAL(mcg),TOCPHA(mg),THIA(mg),RIBF(mg),NIAEQ(mg),NIA(mg),PANTAC(mg),VITB6C(mg),FOL(mcg),VITB12(mcg),VITC(mg),ALA(mg),ARG(mg),ASP(mg),CYS(mg),GLU(mg),GLY(mg),HIS(mg),ILE(mg),LEU(mg),LYS(mg),MET(mg),PHE(mg),PRO(mg),SER(mg),THR(mg),TRP(mg),TYR(mg),VAL(mg),XFA,FACID(g),FASAT(g),FAMS(g),FAPU(g),FAUN(g),FATRN(g),FAPUN3(g),FAPUN6(g),F4D0(g),F6D0(g),F8D0(g),F10D0(g),F12D0(g),F13D0(g),F14D0(g),F15D0(g),F16D0(g),F17D0(g),F18D0(g),F19D0(g),F20D0(g),F21D0(g),F22D0(g),F23D0(g),F24D0(g),F26D0(g),F30D0(g),F10D1(g),F14D1N7(g),F14D1(g),F15D1(g),F16D1N9(g),F16D1N7(g),F16D1N5(g),F16D1C(g),F16D1T(g),F16D1(g),F17D1N9(g),F17D1N7(g),F17D1C(g),F17D1(g),F18D1N11(g),F18D1CN9(g),F18D1TN9(g),F18D1N9(g),F18D1CN7(g),F18D1N7(g),F18D1N5(g),F18D1C(g),F18D1T(g),F18D1(g),F19D1(g),F20D1CN11(g),F20D1N11(g),F20D1CN9(g),F20D1N9(g),F20D1N7(g),F20D1C(g),F20D1(g),F22D1N11(g),F22D1N9(g),F22D1C(g),F22D1T(g),F22D1(g),F24D1N9(g),F24D1C(g),F24D1(g),F16D2N6(g),F16D2N4(g),F16D2(g),F17D2(g),F18D2CN6(g),F18D2N6(g),F18D2CLA(g),F18D2C(g),F18D2T(g),F18D2(g),F20D2N9(g),F20D2CN6(g),F20D2N6(g),F20D2C(g),F20D2(g),F22D2N6(g),F22D2(g),F16D3N3(g),F16D3(g),F18D3CN6(g),F18D3N6(g),F18D3N4(g),F18D3CN3(g),F18D3N3(g),F18D3(g),F20D3N9(g),F20D3CN6(g),F20D3N6(g),F20D3N3(g),F20D3(g),F22D3N6(g),F22D3(g),F16D4N3(g),F16D4C(g),F16D4(g),F18D4CN3(g),F18D4N3(g),F18D4(g),F20D4CN6(g),F20D4N6(g),F20D4N3(g),F20D4(g),F22D4CN6(g),F22D4N6(g),F22D4N3(g),F22D4(g),F20D5CN3(g),F20D5N3(g),F20D5(g),F21D5N3,F21D5(g),F22D5N6(g),F22D5CN3(g),F22D5N3(g),F22D5(g),F22D6CN3(g),F22D6N3(g),F22D6(g),F24D6N3(g),F24D6(g)
201,91237.0,32.0,COD,"Atlantic cod, wild, fillet w/o skin, grilled♦ (treated)",W,c,calc. from 091049,0.34,1,442.686049382716,104.4011111111111,74.8,3.8826666666666667,24.266666666666666,0.8149382716049379,0,0,62.906666666666666,1.7333333333333334,16,0.024404444444444447,0.18629166666666666,427.26666666666665,31.200000000000003,132.6,309.6,0.4758333333333333,340,38.55833333333334,2.76,tr,2.5272000000000006,0.8763809523809524,0.06133333333333333,0.05213333333333333,6.453866666666667,2.765333333333334,0.1496,0.17400000000000004,11.733333333333334,1.3653103448275858,tr,1400,1400,2370,166.95466666666667,3260,1130,465.92,1130,1750,2140,737.7066666666666,893.0133333333333,737.7066666666666,970.6666666666666,970.6666666666666,221.312,854.1866666666666,1240,0.76,0.62,0.14,0.10,0.36,0.02,,0.32,0.01,,,,,tr,,tr,tr,0.11,tr,0.02,,tr,,tr,,tr,,,,,,,,,,,,0.01,,,,,,,,,,,,,,0.07,,,,,,,,0.01,,,,,tr,,,tr,,,,,,0.01,,,,0.01,,,,,tr,,,,,,,,,,tr,,,,,tr,,,,,,,tr,tr,,,,0.02,,,,,,0.08,0.08,,,,,,0.01,,0.23,0.23,,
202,91050.0,32.0,COD,"Atlantic cod, farmed, fillet, raw (n.s.)",F,r,"fi290, fi361, fi243, NIFES-Cod - farmed - fillet (Gadus morhua), 091044",0.34,1,364.32,85.99,78.825,3.112,19.45,0.91,0,0,66.66666666666667,1.2750000000000001,12.25,0.025,0.14666666666666667,387,25.25,156.5,204.75,0.43,300,23,1.15,tr,2,0.49,0.025,0.07333333333333335,6.856400000000001,3.9,0.27,0.26,10.666666666666666,1.0166666666666666,tr,1120,1120,1900,134,2610,902,373,902,1400,1710,591,716,591,778,778,177,685,996,0.78,0.71,0.18,0.11,0.40,0.01,,0.35,0.02,,,,,,,0.01,tr,0.13,tr,0.04,,,,,,,,,,,,,,,,,,0.01,,,,,,,,,,,,,,0.08,,,,,,,,0.01,,,,,tr,,,tr,,,,,,0.02,,,,0.02,,,,,tr,,,,,,,,,,tr,,,,,,,,,,,,,tr,,,,0.02,,,,,,0.12,0.12,,,,,,0.01,,0.22,0.22,,
203,91116.0,32.0,COD,"Atlantic cod, farmed, fillet, boiled♦ (n.s.)",F,c,calc. from 091050,0.34,1,444.2926829268293,104.86585365853658,74.17682926829269,3.795121951219512,23.71951219512195,1.1097560975609757,0,0,81.30081300813009,1.554878048780488,14.939024390243903,0.027439024390243906,0.14308943089430898,353.9634146341464,26.173780487804876,162.22560975609758,212.2408536585366,0.524390243902439,330,25.243902439024392,1.2621951219512195,tr,2.1951219512195124,0.5975609756097561,0.022865853658536592,0.06260162601626018,6.934634146341464,3.329268292682927,0.2304878048780488,0.22195121951219512,9.105691056910569,0.9918699186991871,tr,1370,1370,2320,163.19024390243905,3190,1100,455.4146341463415,1100,1710,2090,721.0731707317074,872.8780487804878,721.0731707317074,948.7804878048781,948.7804878048781,216.32195121951221,834.9268292682927,1210,0.80,0.89,0.23,0.14,0.51,0.02,,0.44,0.03,,,,,,,0.01,tr,0.16,tr,0.05,,,,,,,,,,,,,,,,,,0.02,,,,,,,,,,,,,,0.10,,,,,,,,0.01,,,,,tr,,,tr,,,,,,0.03,,,,0.03,,,,,tr,,,,,,,,,,tr,,,,,,,,,,,,,tr,,,,0.02,,,,,,0.15,0.15,,,,,,0.02,,0.28,0.28,,
204,91177.0,32.0,COD,"Atlantic cod, farmed, fillet, boiled in recipe (n.s.)",F,c,calc. from 091050,0.34,1,444.2926829268293,104.86585365853658,74.17682926829269,3.795121951219512,23.71951219512195,1.1097560975609757,0,0,81.30081300813009,1.554878048780488,14.939024390243903,0.030487804878048783,0.17886178861788618,471.95121951219517,30.79268292682927,190.85365853658539,249.69512195121953,0.524390243902439,370,28.04878048780488,1.2621951219512195,tr,2.1951219512195124,0.5975609756097561,0.025914634146341466,0.08943089430894312,8.123658536585367,4.5182926829268295,0.27987804878048783,0.26951219512195124,11.05691056910569,1.1158536585365852,tr,1370,1370,2320,163.19024390243905,3190,1100,455.4146341463415,1100,1710,2090,721.0731707317074,872.8780487804878,721.0731707317074,948.7804878048781,948.7804878048781,216.32195121951221,834.9268292682927,1210,0.80,0.89,0.23,0.14,0.51,0.02,,0.44,0.03,,,,,,,0.01,tr,0.16,tr,0.05,,,,,,,,,,,,,,,,,,0.02,,,,,,,,,,,,,,0.10,,,,,,,,0.01,,,,,tr,,,tr,,,,,,0.03,,,,0.03,,,,,tr,,,,,,,,,,tr,,,,,,,,,,,,,tr,,,,0.02,,,,,,0.15,0.15,,,,,,0.02,,0.28,0.28,,
205,91238.0,32.0,COD,"Atlantic cod, farmed, fillet, grilled♦ (n.s.)",F,c,calc. from 091050,0.34,1,485.76,114.65333333333334,71.76666666666667,4.149333333333334,25.933333333333334,1.2133333333333334,0,0,88.8888888888889,1.7000000000000002,16.333333333333332,0.03166666666666667,0.16622222222222222,438.59999999999997,30.3,177.36666666666667,245.70000000000002,0.5733333333333334,400,30.666666666666668,1.38,tr,2.4,0.6533333333333333,0.026666666666666672,0.08311111111111112,8.361866666666668,4.42,0.3168,0.312,11.377777777777778,1.22,tr,1500,1490,2530,178.42133333333334,3490,1200,497.92,1200,1870,2280,788.3733333333333,954.3466666666667,788.3733333333333,1040,1040,236.51200000000003,912.8533333333334,1330,0.82,0.99,0.25,0.16,0.57,0.02,,0.48,0.03,,,,,,,0.01,tr,0.18,tr,0.05,,,,,,,,,,,,,,,,,,0.02,,,,,,,,,,,,,,0.11,,,,,,,,0.01,,,,,tr,,,tr,,,,,,0.03,,,,0.03,,,,,tr,,,,,,,,,,tr,,,,,,,,,,,,,tr,,,,0.03,,,,,,0.17,0.17,,,,,,0.02,,0.31,0.31,,
206,91051.0,32.0,COD,"Atlantic cod, farmed, fillet, raw (Norway)",F,r,"fi361, NIFES-Cod - farmed - fillet (Gadus morhua), 091044",0.34,1,368.09999999999997,86.86666666666666,78.66666666666667,3.1626666666666665,19.766666666666666,0.8666666666666667,0,0,66.66666666666667,1.2,14.333333333333334,0.03,0.175,422.3333333333333,26.666666666666668,75,206,0.44333333333333336,300,23.333333333333332,1.15,tr,2,0.49,0.025,0.07333333333333335,6.904533333333333,3.9,0.27,0.26,10.666666666666666,1.0166666666666666,tr,1140,1140,1930,136,2660,917,380,917,1420,1740,601,727,601,791,791,180,696,1010,0.77,0.67,0.17,0.10,0.38,0.01,,0.33,0.02,,,,,,,0.01,tr,0.12,tr,0.03,,,,,,,,,,,,,,,,,,0.01,,,,,,,,,,,,,,0.08,,,,,,,,0.01,,,,,tr,,,tr,,,,,,0.02,,,,0.02,,,,,tr,,,,,,,,,,tr,,,,,,,,,,,,,tr,,,,0.02,,,,,,0.12,0.12,,,,,,0.01,,0.21,0.21,,
207,91117.0,32.0,COD,"Atlantic cod, farmed, fillet, boiled♦ (Norway)",F,c,calc. from 091051,0.34,1,448.9024390243903,105.9349593495935,73.98373983739839,3.856910569105691,24.10569105691057,1.0569105691056913,0,0,81.30081300813009,1.4634146341463414,17.479674796747968,0.032926829268292684,0.17073170731707316,386.2804878048781,27.64227642276423,77.7439024390244,213.53658536585365,0.5406504065040652,330,25.60975609756098,1.2621951219512195,tr,2.1951219512195124,0.5975609756097561,0.022865853658536592,0.06260162601626018,6.993333333333334,3.329268292682927,0.2304878048780488,0.22195121951219512,9.105691056910569,0.9918699186991871,tr,1390,1390,2350,165.8471544715447,3240,1120,462.8292682926829,1120,1740,2120,732.8130081300814,887.089430894309,732.8130081300814,964.2276422764228,964.2276422764228,219.8439024390244,848.520325203252,1230,0.80,0.84,0.21,0.13,0.48,0.01,,0.41,0.02,,,,,,,0.01,tr,0.15,tr,0.04,,,,,,,,,,,,,,,,,,0.01,,,,,,,,,,,,,,0.10,,,,,,,,0.01,,,,,tr,,,tr,,,,,,0.02,,,,0.02,,,,,tr,,,,,,,,,,tr,,,,,,,,,,,,,tr,,,,0.02,,,,,,0.15,0.15,,,,,,0.01,,0.27,0.27,,
208,91178.0,32.0,COD,"Atlantic cod, farmed, fillet, boiled in recipe (Norway)",F,c,calc. from 091051,0.34,1,448.9024390243903,105.9349593495935,73.98373983739839,3.856910569105691,24.10569105691057,1.0569105691056913,0,0,81.30081300813009,1.4634146341463414,17.479674796747968,0.036585365853658534,0.21341463414634146,515.040650406504,32.520325203252035,91.46341463414635,251.21951219512198,0.5406504065040652,370,28.45528455284553,1.2621951219512195,tr,2.1951219512195124,0.5975609756097561,0.025914634146341466,0.08943089430894312,8.182357723577237,4.5182926829268295,0.27987804878048783,0.26951219512195124,11.05691056910569,1.1158536585365852,tr,1390,1390,2350,165.8471544715447,3240,1120,462.8292682926829,1120,1740,2120,732.8130081300814,887.089430894309,732.8130081300814,964.2276422764228,964.2276422764228,219.8439024390244,848.520325203252,1230,0.80,0.84,0.21,0.13,0.48,0.01,,0.41,0.02,,,,,,,0.01,tr,0.15,tr,0.04,,,,,,,,,,,,,,,,,,0.01,,,,,,,,,,,,,,0.10,,,,,,,,0.01,,,,,tr,,,tr,,,,,,0.02,,,,0.02,,,,,tr,,,,,,,,,,tr,,,,,,,,,,,,,tr,,,,0.02,,,,,,0.15,0.15,,,,,,0.01,,0.27,0.27,,
209,91239.0,32.0,COD,"Atlantic cod, farmed, fillet, grilled♦ (Norway)",F,c,calc. from 091051,0.34,1,490.79999999999995,115.82222222222222,71.55555555555556,4.216888888888889,26.355555555555554,1.1555555555555557,0,0,88.8888888888889,1.5999999999999999,19.11111111111111,0.038,0.19833333333333333,478.6444444444444,32,85,247.20000000000002,0.5911111111111111,400,31.11111111111111,1.38,tr,2.4,0.6533333333333333,0.026666666666666672,0.08311111111111112,8.426044444444443,4.42,0.3168,0.312,11.377777777777778,1.22,tr,1500,1520,2570,181.3262222222222,3540,1220,506.02666666666664,1220,1900,2120,801.2088888888889,969.8844444444444,801.2088888888889,1050,1050,240.36266666666666,927.7155555555555,1350,0.81,0.94,0.24,0.15,0.54,0.02,,0.46,0.03,,,,,,,0.01,tr,0.17,tr,0.05,,,,,,,,,,,,,,,,,,0.02,,,,,,,,,,,,,,0.11,,,,,,,,0.01,,,,,tr,,,tr,,,,,,0.03,,,,0.03,,,,,tr,,,,,,,,,,tr,,,,,,,,,,,,,tr,,,,0.02,,,,,,0.16,0.16,,,,,,0.02,,0.29,0.29,,
210,91052.0,32.0,PCO,"Pacific cod, fillet, raw (n.s.)",,r,"fi030, fi125, fi156, fi195, fi290, SR27-15268/15019, CAN-3196, USY-889",0.3,1,309.89666666666665,73.05999999999999,82.0475,2.7472,17.169999999999998,0.48666666666666675,0,0,46.5,1.2475,13.280000000000001,0.024799999999999996,0.17260000000000003,359.86,27,133.1,218.98000000000002,0.36235999999999996,200,22.9,2,tr,0.5,0.54,0.033,0.045,4.618204540493341,1.095,0.217,0.117,7,1.98,tr,986,1100,1710,153,2580,798,364,763,1360,1570,470,669,576,728,740,211,622,822,0.67,0.33,0.08,0.06,0.18,0,,0.16,tr,0,0,0,0,tr,,tr,tr,0.06,tr,0.02,,0,0,0,,0,,,,,tr,tr,,,,,,tr,,,,0.01,,,,,,,,,,0.04,,,,,,,,0.01,,,,,tr,,,tr,,,,,,,,,,0.01,,,,,tr,,,,tr,,,,,,tr,,,tr,,tr,,,,,,,,tr,,,,0.01,,,,,,0.04,0.04,,,,,tr,tr,,0.11,0.11,,
211,91118.0,32.0,PCO,"Pacific cod, fillet, boiled♦ (n.s.)",,c,calc. from 091052,0.3,1,377.92276422764223,89.09756097560975,78.10670731707317,3.3502439024390243,20.9390243902439,0.5934959349593497,0,0,56.707317073170735,1.5213414634146343,16.195121951219516,0.027219512195121948,0.1683902439024391,329.140243902439,27.98780487804878,137.96951219512195,226.99146341463418,0.44190243902439025,220,25.134146341463417,2.1951219512195124,tr,0.5487804878048781,0.6585365853658537,0.030182926829268295,0.03841463414634146,5.2313470006016365,0.9347560975609757,0.1852439024390244,0.09987804878048781,5.975609756097561,1.931707317073171,tr,1200,1350,2090,186.49032855750954,3150,973.5892152634688,444.28578273994924,931.0803903716837,1660,1920,573.183509831169,815.8951874391042,702.0812369223889,887.2003130640343,902.2840896385388,257.79545418243964,758.3025859728144,1000,0.69,0.41,0.10,0.08,0.23,0,,0.20,tr,0,0,0,0,tr,,tr,tr,0.07,tr,0.02,,0,0,0,,0,,,,,tr,tr,,,,,,tr,,,,0.01,,,,,,,,,,0.05,,,,,,,,0.01,,,,,tr,,,tr,,,,,,,,,,0.01,,,,,tr,,,,tr,,,,,,tr,,,tr,,tr,,,,,,,,tr,,,,0.01,,,,,,0.05,0.05,,,,,tr,tr,,0.14,0.14,,
212,91179.0,32.0,PCO,"Pacific cod, fillet, boiled in recipe (n.s.)",,c,calc. from 091052,0.3,1,377.92276422764223,89.09756097560975,78.10670731707317,3.3502439024390243,20.9390243902439,0.5934959349593497,0,0,56.707317073170735,1.5213414634146343,16.195121951219516,0.030243902439024386,0.21048780487804883,438.8536585365854,32.926829268292686,162.3170731707317,267.0487804878049,0.44190243902439025,240,27.926829268292682,2.1951219512195124,tr,0.5487804878048781,0.6585365853658537,0.034207317073170734,0.054878048780487805,5.565188464016271,1.2685975609756097,0.2249390243902439,0.12128048780487805,7.25609756097561,2.1731707317073172,tr,1200,1350,2090,186.49032855750954,3150,973.5892152634688,444.28578273994924,931.0803903716837,1660,1920,573.183509831169,815.8951874391042,702.0812369223889,887.2003130640343,902.2840896385388,257.79545418243964,758.3025859728144,1000,0.69,0.41,0.10,0.08,0.23,0,,0.20,tr,0,0,0,0,tr,,tr,tr,0.07,tr,0.02,,0,0,0,,0,,,,,tr,tr,,,,,,tr,,,,0.01,,,,,,,,,,0.05,,,,,,,,0.01,,,,,tr,,,tr,,,,,,,,,,0.01,,,,,tr,,,,tr,,,,,,tr,,,tr,,tr,,,,,,,,tr,,,,0.01,,,,,,0.05,0.05,,,,,tr,tr,,0.14,0.14,,
213,91240.0,32.0,PCO,"Pacific cod, fillet, grilled♦ (n.s.)",,c,calc. from 091052,0.3,1,413.19555555555553,97.41333333333333,76.06333333333333,3.662933333333333,22.89333333333333,0.648888888888889,0,0,62,1.6633333333333333,17.706666666666667,0.03141333333333333,0.1956133333333334,407.84133333333335,32.4,150.84666666666666,262.776,0.4831466666666666,260,30.53333333333333,2.4,tr,0.6,0.7200000000000001,0.0352,0.051,5.938606053991122,1.2409999999999999,0.2546133333333333,0.1404,7.466666666666668,2.376,tr,1310,1470,2290,203.89609255621042,3440,1060,485.7524557956778,1020,1820,2100,626.6806374154114,892.0454049334206,767.6088190351452,970.0056756166774,986.4972713381358,281.8563632394673,829.0774939969438,1100,0.71,0.46,0.12,0.09,0.25,0,,0.22,tr,0,0,0,0,tr,,tr,tr,0.08,tr,0.03,,0,0,0,,0,,,,,tr,tr,,,,,,tr,,,,0.01,,,,,,,,,,0.05,,,,,,,,0.01,,,,,tr,,,tr,,,,,,,,,,0.01,,,,,tr,,,,tr,,,,,,tr,,,tr,,tr,,,,,,,,tr,,,,0.01,,,,,,0.06,0.06,,,,,tr,tr,,0.15,0.15,,
214,91053.0,32.0,PCO,"Pacific cod, wild, fillet, raw (Northeast Pacific)",W,r,"fi030, fi125, fi156, fi195, fi290, 091052",0.3,1,332.31333333333333,78.36,81.19,2.928,18.3,0.5733333333333334,0,0,46.5,1.17,11.800000000000002,0.027666666666666662,0.17766666666666667,411.76666666666665,29,84.5,211.29999999999998,0.3839333333333333,200,22.9,2,tr,0.5,0.54,0.033,0.045,4.850075311067452,1.095,0.217,0.117,7,1.98,tr,1050,1180,1830,163,2750,851,388,814,1450,1680,501,713,614,775,789,225,663,876,0.68,0.39,0.10,0.06,0.23,0,,0.21,0.02,,,,,,,tr,,0.08,,0.02,,,0,,,,,,,,,,,,,,,0.01,,,,tr,,,,,,,,,,0.04,,,,,,,,0.01,,,,,0,,,,,,,,,tr,,,,tr,,,,,,,,,tr,,,,,,0,,,,,,,,,,,,,tr,,0.01,,0.01,,,,,,0.06,0.06,,,,,0.01,0.01,,0.14,0.14,,
215,91119.0,32.0,PCO,"Pacific cod, wild, fillet, boiled♦ (Northeast Pacific)",W,c,calc. from 091053,0.3,1,405.26016260162606,95.56097560975611,77.0609756097561,3.5707317073170737,22.31707317073171,0.6991869918699187,0,0,56.707317073170735,1.4268292682926829,14.390243902439028,0.03036585365853658,0.17333333333333334,376.6158536585366,30.0609756097561,87.59146341463415,219.03048780487805,0.46821138211382113,220,25.134146341463417,2.1951219512195124,tr,0.5487804878048781,0.6585365853658537,0.030182926829268295,0.03841463414634146,5.514116233009089,0.9347560975609757,0.1852439024390244,0.09987804878048781,5.975609756097561,1.931707317073171,tr,1280,1440,2230,198.76371651732234,3360,1040,473.5253246442091,992.3570846710433,1770,2050,610.9061287076524,869.5912597632853,748.286932771096,945.5891513728498,961.6656284441037,274.7616081268868,808.2083473094062,1070,0.73,0.51,0.13,0.08,0.30,0,,0.27,0.02,,,,,,,tr,,0.10,,0.03,,,0,,,,,,,,,,,,,,,0.01,,,,tr,,,,,,,,,,0.06,,,,,,,,0.01,,,,,0,,,,,,,,,tr,,,,tr,,,,,,,,,tr,,,,,,0,,,,,,,,,,,,,tr,,0.02,,0.02,,,,,,0.08,0.08,,,,,0.01,0.01,,0.19,0.19,,
216,91180.0,32.0,PCO,"Pacific cod, wild, fillet, boiled in recipe (Northeast Pacific)",W,c,calc. from 091053,0.3,1,405.26016260162606,95.56097560975611,77.0609756097561,3.5707317073170737,22.31707317073171,0.6991869918699187,0,0,56.707317073170735,1.4268292682926829,14.390243902439028,0.03373983739837398,0.21666666666666667,502.1544715447155,35.36585365853659,103.04878048780489,257.6829268292683,0.46821138211382113,240,27.926829268292682,2.1951219512195124,tr,0.5487804878048781,0.6585365853658537,0.034207317073170734,0.054878048780487805,5.847957696423723,1.2685975609756097,0.2249390243902439,0.12128048780487805,7.25609756097561,2.1731707317073172,tr,1280,1440,2230,198.76371651732234,3360,1040,473.5253246442091,992.3570846710433,1770,2050,610.9061287076524,869.5912597632853,748.286932771096,945.5891513728498,961.6656284441037,274.7616081268868,808.2083473094062,1070,0.73,0.51,0.13,0.08,0.30,0,,0.27,0.02,,,,,,,tr,,0.10,,0.03,,,0,,,,,,,,,,,,,,,0.01,,,,tr,,,,,,,,,,0.06,,,,,,,,0.01,,,,,0,,,,,,,,,tr,,,,tr,,,,,,,,,tr,,,,,,0,,,,,,,,,,,,,tr,,0.02,,0.02,,,,,,0.08,0.08,,,,,0.01,0.01,,0.19,0.19,,
217,91241.0,32.0,PCO,"Pacific cod, wild, fillet, grilled♦ (Northeast Pacific)",W,c,calc. from 091053,0.3,1,443.08444444444444,104.48,74.92,3.9040000000000004,24.400000000000002,0.7644444444444445,0,0,62,1.5599999999999998,15.733333333333336,0.03504444444444444,0.20135555555555554,466.6688888888889,34.800000000000004,95.76666666666667,253.55999999999997,0.5119111111111111,260,30.53333333333333,2.4,tr,0.6,0.7200000000000001,0.0352,0.051,6.24776708142327,1.2409999999999999,0.2546133333333333,0.1404,7.466666666666668,2.376,tr,1400,1570,2440,217.31499672560574,3670,1140,517.7210216110019,1090,1940,2240,667.9240340537,950.7531106745251,818.1270464963982,1030,1050,300.4060248853962,883.6411263916175,1170,0.75,0.57,0.15,0.09,0.33,0,,0.31,0.02,,,,,,,tr,,0.11,,0.03,,,0,,,,,,,,,,,,,,,0.01,,,,tr,,,,,,,,,,0.07,,,,,,,,0.01,,,,,0,,,,,,,,,tr,,,,tr,,,,,,,,,tr,,,,,,0,,,,,,,,,,,,,tr,,0.02,,0.02,,,,,,0.09,0.09,,,,,0.01,0.01,,0.21,0.21,,
218,91054.0,32.0,PCO,"Pacific cod, fillet, raw (not previously frozen)",,r,"SR27-15268, 091052",0.3,1,305.58,71.96,81.86,2.8064,17.54,0.2,0,0,46,1.19,23,0.022,0.17,329,28,109,180,0.35,200,22.9,2,tr,0.5,0.54,0.033,0.045,4.694126828203449,1.095,0.217,0.117,7,1.98,tr,1010,1130,1750,156,2640,816,372,780,1390,1610,480,683,588,743,756,216,635,840,0.67,0.13,0.03,0.03,0.07,0,,0.06,tr,0,0,0,0,tr,,tr,tr,0.02,tr,0.01,,0,0,0,,0,,,,,tr,tr,,,,,,tr,,,,tr,,,,,,,,,,0.02,,,,,,,,tr,,,,,tr,,,tr,,,,,,,,,,tr,,,,,tr,,,,tr,,,,,,tr,,,tr,,tr,,,,,,,,tr,,,,tr,,,,,,0.02,0.02,,,,,tr,tr,,0.04,0.04,,
219,91120.0,32.0,PCO,"Pacific cod, fillet, boiled♦ (not previously frozen)",,c,calc. from 091054,0.3,1,372.6585365853658,87.7560975609756,77.8780487804878,3.422439024390244,21.390243902439025,0.24390243902439027,0,0,56.09756097560976,1.451219512195122,28.04878048780488,0.024146341463414635,0.16585365853658537,300.9146341463415,29.02439024390244,112.98780487804878,186.58536585365854,0.4268292682926829,220,25.134146341463417,2.1951219512195124,tr,0.5487804878048781,0.6585365853658537,0.030182926829268295,0.03841463414634146,5.323935156345669,0.9347560975609757,0.1852439024390244,0.09987804878048781,5.975609756097561,1.931707317073171,tr,1230,1380,2140,190.50904850895267,3220,994.5692973629147,453.8597920360343,951.1444407174918,1700,1960,585.5351637995751,833.477087226668,717.210535563116,906.3187822447969,921.7276023447859,263.35074352708165,774.6434104812562,1020,0.67,0.16,0.04,0.03,0.09,0,,0.08,tr,0,0,0,0,tr,,tr,tr,0.03,tr,0.01,,0,0,0,,0,,,,,tr,tr,,,,,,tr,,,,tr,,,,,,,,,,0.02,,,,,,,,tr,,,,,tr,,,tr,,,,,,,,,,tr,,,,,tr,,,,tr,,,,,,tr,,,tr,,tr,,,,,,,,tr,,,,tr,,,,,,0.02,0.02,,,,,tr,tr,,0.05,0.05,,
220,91181.0,32.0,PCO,"Pacific cod, fillet, boiled in recipe (not previously frozen)",,c,calc. from 091054,0.3,1,372.6585365853658,87.7560975609756,77.8780487804878,3.422439024390244,21.390243902439025,0.24390243902439027,0,0,56.09756097560976,1.451219512195122,28.04878048780488,0.026829268292682926,0.20731707317073172,401.219512195122,34.146341463414636,132.9268292682927,219.51219512195124,0.4268292682926829,240,27.926829268292682,2.1951219512195124,tr,0.5487804878048781,0.6585365853658537,0.034207317073170734,0.054878048780487805,5.657776619760304,1.2685975609756097,0.2249390243902439,0.12128048780487805,7.25609756097561,2.1731707317073172,tr,1230,1380,2140,190.50904850895267,3220,994.5692973629147,453.8597920360343,951.1444407174918,1700,1960,585.5351637995751,833.477087226668,717.210535563116,906.3187822447969,921.7276023447859,263.35074352708165,774.6434104812562,1020,0.67,0.16,0.04,0.03,0.09,0,,0.08,tr,0,0,0,0,tr,,tr,tr,0.03,tr,0.01,,0,0,0,,0,,,,,tr,tr,,,,,,tr,,,,tr,,,,,,,,,,0.02,,,,,,,,tr,,,,,tr,,,tr,,,,,,,,,,tr,,,,,tr,,,,tr,,,,,,tr,,,tr,,tr,,,,,,,,tr,,,,tr,,,,,,0.02,0.02,,,,,tr,tr,,0.05,0.05,,
221,91242.0,32.0,PCO,"Pacific cod, fillet, grilled♦ (not previously frozen)",,c,calc. from 091054,0.3,1,407.44,95.94666666666667,75.81333333333333,3.7418666666666667,23.386666666666667,0.26666666666666666,0,0,61.333333333333336,1.5866666666666667,30.666666666666668,0.027866666666666665,0.19266666666666668,372.8666666666666,33.6,123.53333333333332,216,0.4666666666666666,260,30.53333333333333,2.4,tr,0.6,0.7200000000000001,0.0352,0.051,6.039835770937931,1.2409999999999999,0.2546133333333333,0.1404,7.466666666666668,2.376,tr,1340,1500,2340,208.2898930364549,3520,1090,496.22003929273086,1040,1860,2140,640.1851124208688,911.2682820344903,784.1501855490068,990.9085352543112,1000,287.9301462562759,846.9434621261734,1120,0.67,0.18,0.05,0.03,0.10,0,,0.09,tr,0,0,0,0,tr,,tr,tr,0.03,tr,0.01,,0,0,0,,0,,,,,tr,tr,,,,,,tr,,,,tr,,,,,,,,,,0.02,,,,,,,,tr,,,,,tr,,,tr,,,,,,,,,,tr,,,,,tr,,,,tr,,,,,,tr,,,tr,,tr,,,,,,,,tr,,,,tr,,,,,,0.02,0.02,,,,,tr,tr,,0.06,0.06,,
